Date,Open,High,Low,Close,Adj Close,Volume
2019-01-21,27514.550781,27622.199219,27388.500000,27533.599609,27533.279297,0
2019-01-22,27526.550781,27533.349609,27385.400391,27482.250000,27481.929688,0
2019-01-23,27493.099609,27564.699219,27189.599609,27250.750000,27250.433594,0
2019-01-24,27273.500000,27342.349609,27142.800781,27266.400391,27266.083984,0
2019-01-25,27261.449219,27433.550781,27045.199219,27115.300781,27114.986328,0
2019-01-28,27041.449219,27134.199219,26587.949219,26653.050781,26652.740234,0
2019-01-29,26616.250000,26743.849609,26441.550781,26573.400391,26573.091797,0
2019-01-30,26789.750000,26916.250000,26693.699219,26825.500000,26825.187500,0
2019-01-31,26969.150391,27325.050781,26891.050781,27295.449219,27295.132813,0
2019-02-01,27334.550781,27533.050781,26930.449219,27085.949219,27085.634766,231600
2019-02-04,26974.000000,27243.800781,26825.550781,27186.599609,27186.283203,0
2019-02-05,27226.050781,27348.250000,27153.199219,27271.699219,27271.382813,0
2019-02-06,27326.199219,27428.650391,27294.099609,27402.349609,27402.031250,0
2019-02-07,27424.099609,27589.750000,27322.949219,27387.150391,27386.832031,0
2019-02-08,27302.650391,27482.099609,27221.250000,27294.400391,27294.083984,0
2019-02-11,27240.500000,27305.900391,27151.550781,27227.800781,27227.484375,0
2019-02-12,27166.900391,27286.650391,26988.900391,27010.750000,27010.435547,0
2019-02-14,26978.000000,27030.000000,26818.050781,26970.599609,26970.285156,0
2019-02-15,27017.199219,27029.949219,26635.250000,26794.250000,26793.939453,0
2019-02-18,26754.599609,26829.949219,26617.699219,26654.250000,26653.939453,0
2019-02-19,26666.550781,26996.449219,26625.599609,26684.849609,26684.539063,0
2019-02-20,26786.000000,26985.500000,26732.650391,26955.500000,26955.187500,0
2019-02-21,26994.750000,27100.900391,26973.000000,27052.400391,27052.085938,0
2019-02-22,26960.050781,26997.349609,26847.800781,26867.550781,26867.238281,0
2019-02-25,26934.199219,27197.099609,26932.650391,27159.250000,27158.933594,0
2019-02-26,26853.800781,27127.250000,26736.599609,26952.949219,26952.636719,0
2019-02-27,27078.099609,27189.449219,26719.400391,26799.300781,26798.990234,0
2019-02-28,26878.000000,26920.500000,26762.550781,26789.900391,26789.589844,0
2019-03-01,26941.000000,27076.550781,26928.900391,27043.900391,27043.585938,0
2019-03-05,27068.150391,27580.750000,26958.099609,27554.050781,27553.730469,0
2019-03-06,27618.099609,27681.650391,27492.050781,27625.650391,27625.330078,0
2019-03-07,27661.000000,27815.500000,27560.000000,27764.599609,27764.277344,0
2019-03-08,27686.150391,27811.349609,27645.400391,27761.800781,27761.478516,0
2019-03-11,27840.099609,28035.599609,27791.250000,27966.650391,27966.326172,0
2019-03-12,28168.199219,28488.099609,28142.250000,28443.699219,28443.369141,0
2019-03-13,28480.300781,28927.699219,28353.650391,28884.300781,28883.964844,0
2019-03-14,29028.900391,29070.349609,28819.750000,28923.099609,28922.763672,0
2019-03-15,29007.000000,29520.699219,28990.849609,29381.449219,29381.107422,0
2019-03-18,29521.599609,29812.000000,29361.650391,29596.099609,29595.755859,0
2019-03-19,29702.599609,29799.750000,29547.699219,29767.849609,29767.503906,0
2019-03-20,29769.650391,29885.199219,29633.500000,29832.199219,29831.851563,0
2019-03-22,29920.750000,30008.099609,29508.699219,29582.500000,29582.156250,0
2019-03-25,29329.400391,29329.400391,29156.250000,29281.199219,29280.859375,0
2019-03-26,29300.400391,29950.150391,29278.500000,29882.150391,29881.802734,0
2019-03-27,30034.150391,30262.550781,29790.250000,30019.800781,30019.451172,0
2019-03-28,30064.800781,30496.050781,29969.099609,30420.550781,30420.197266,0
2019-04-01,30537.599609,30648.099609,30218.349609,30326.500000,30326.148438,0
2019-04-02,30450.099609,30452.900391,30155.849609,30354.250000,30353.896484,0
2019-04-03,30440.849609,30602.550781,30036.250000,30093.300781,30092.951172,0
2019-04-04,30147.300781,30245.699219,29809.900391,29904.900391,29904.552734,0
2019-04-05,30002.849609,30174.000000,29850.000000,30084.650391,30084.300781,0
2019-04-08,30201.500000,30232.050781,29716.599609,29845.300781,29844.953125,0
2019-04-09,29901.500000,30165.050781,29703.550781,30113.849609,30113.500000,0
2019-04-10,29916.599609,30155.750000,29768.099609,29803.500000,29803.154297,0
2019-04-11,29841.849609,29852.250000,29640.250000,29786.099609,29785.753906,0
2019-04-12,29780.550781,30000.949219,29707.000000,29938.550781,29938.203125,0
2019-04-15,29983.500000,30163.099609,29919.099609,30104.250000,30103.900391,0
2019-04-16,30236.250000,30590.949219,30228.199219,30531.349609,30530.994141,0
2019-04-18,30656.500000,30669.800781,30142.199219,30223.400391,30223.048828,0
2019-04-22,30282.500000,30289.900391,29647.550781,29687.949219,29687.603516,0
2019-04-23,29761.949219,29906.500000,29455.449219,29479.699219,29479.357422,0
2019-04-24,29550.500000,29914.849609,29435.050781,29860.800781,29860.453125,0
2019-04-25,29927.050781,30057.699219,29511.949219,29561.349609,29561.005859,0
2019-04-26,29764.849609,30048.199219,29563.150391,30013.500000,30013.150391,0
2019-04-30,29920.400391,29920.400391,29550.050781,29764.800781,29764.455078,0
2019-05-02,29699.800781,29919.349609,29638.800781,29708.599609,29708.253906,0
2019-05-03,29811.650391,30121.750000,29795.099609,29954.150391,29953.802734,0
2019-05-06,29626.500000,29757.400391,29528.599609,29618.449219,29618.105469,0
2019-05-07,29749.550781,29835.500000,29244.250000,29288.199219,29287.859375,0
2019-05-08,29261.300781,29261.300781,28951.349609,28994.400391,28994.062500,0
2019-05-09,28893.949219,29040.300781,28784.650391,28884.599609,28884.263672,0
2019-05-10,28927.599609,29202.849609,28900.099609,29040.500000,29040.162109,0
2019-05-13,29026.650391,29049.050781,28621.099609,28659.949219,28659.615234,0
2019-05-14,28718.750000,29058.300781,28582.599609,28829.199219,28828.863281,0
2019-05-15,28925.449219,28983.150391,28555.150391,28616.449219,28616.117188,0
2019-05-16,28625.900391,28947.599609,28525.449219,28855.300781,28854.964844,0
2019-05-17,28881.400391,29559.449219,28856.000000,29450.150391,29449.808594,0
2019-05-20,30230.400391,30827.849609,30111.199219,30759.699219,30759.341797,0
2019-05-21,30862.099609,30926.699219,30265.099609,30308.400391,30308.048828,0
2019-05-22,30410.650391,30675.099609,30268.599609,30526.800781,30526.445313,0
2019-05-23,30962.800781,31705.000000,30292.349609,30409.099609,30408.746094,0
2019-05-24,30685.500000,31275.400391,30564.400391,31212.550781,31212.187500,0
2019-05-27,31234.900391,31700.750000,31142.500000,31647.650391,31647.283203,232000
2019-05-28,31711.300781,31712.400391,31328.599609,31597.900391,31597.533203,0
2019-05-29,31459.250000,31546.750000,31257.900391,31295.550781,31295.187500,0
2019-05-30,31256.849609,31619.250000,31236.099609,31537.099609,31536.732422,0
2019-05-31,31678.900391,31783.599609,30623.050781,31375.400391,31375.035156,0
2019-06-03,31406.050781,31674.599609,31284.699219,31653.650391,31653.283203,0
2019-06-04,31532.900391,31752.699219,31512.949219,31589.050781,31588.683594,0
2019-06-06,31523.949219,31541.500000,30800.800781,30857.400391,30857.041016,274600
2019-06-07,30943.150391,31139.599609,30627.050781,31066.550781,31066.189453,0
2019-06-10,31259.199219,31367.400391,30861.300781,31034.000000,31033.638672,0
2019-06-11,31172.250000,31399.349609,30973.349609,31265.449219,31265.085938,0
2019-06-12,31219.300781,31222.300781,30911.449219,30965.699219,30965.339844,0
2019-06-13,30876.750000,31036.900391,30638.250000,30976.099609,30975.740234,0
2019-06-14,30983.449219,31032.650391,30508.949219,30614.349609,30613.994141,0
2019-06-17,30652.000000,30684.050781,30249.400391,30273.250000,30272.898438,0
2019-06-18,30299.449219,30550.650391,30222.849609,30351.000000,30350.646484,0
2019-06-19,30526.500000,30699.150391,30242.000000,30362.099609,30361.746094,0
2019-06-20,30390.199219,30824.550781,30220.699219,30781.099609,30780.742188,0
2019-06-21,30804.949219,30804.949219,30541.500000,30628.349609,30627.994141,0
2019-06-24,30680.949219,30783.650391,30528.000000,30602.050781,30601.695313,0
2019-06-25,30567.650391,30913.250000,30451.400391,30847.050781,30846.691406,0
2019-06-26,30809.199219,31202.699219,30766.650391,31162.349609,31161.988281,0
2019-06-27,31192.099609,31490.599609,31158.800781,31269.500000,31269.136719,0
2019-06-28,31281.000000,31308.900391,31060.599609,31105.199219,31104.837891,0
2019-07-01,31271.000000,31449.650391,31247.449219,31372.199219,31371.833984,0
2019-07-02,31414.650391,31431.349609,31105.099609,31283.300781,31282.937500,0
2019-07-03,31347.699219,31466.349609,31242.099609,31382.300781,31381.935547,0
2019-07-04,31471.000000,31608.349609,31428.050781,31471.849609,31471.484375,242986000
2019-07-05,31523.050781,31660.750000,31323.250000,31475.800781,31475.435547,0
2019-07-08,31346.849609,31346.849609,30538.550781,30603.849609,30603.494141,0
2019-07-09,30533.400391,30702.050781,30348.849609,30569.150391,30568.794922,0
2019-07-10,30618.050781,30728.349609,30431.250000,30522.099609,30521.744141,0
2019-07-11,30707.000000,30787.000000,30566.099609,30716.550781,30716.193359,0
2019-07-12,30789.750000,30861.400391,30550.750000,30601.449219,30601.093750,0
2019-07-15,30688.849609,30688.849609,30334.650391,30445.949219,30445.595703,0
2019-07-16,30532.650391,30632.150391,30430.150391,30570.800781,30570.445313,0
2019-07-17,30622.250000,30799.300781,30570.050781,30735.500000,30735.142578,0
2019-07-18,30705.800781,30768.099609,30379.000000,30430.599609,30430.246094,0
2019-07-19,30515.099609,30537.650391,29705.900391,29770.349609,29770.003906,0
2019-07-22,29617.050781,29635.150391,29194.099609,29284.949219,29284.609375,339800
2019-07-23,29342.449219,29364.400391,29078.800781,29128.099609,29127.761719,0
2019-07-24,29085.449219,29250.750000,28872.300781,28952.250000,28951.914063,0
2019-07-25,28981.050781,29240.800781,28931.050781,29043.050781,29042.712891,0
2019-07-26,29062.500000,29377.599609,28999.550781,29325.300781,29324.958984,0
2019-07-29,29583.449219,29583.449219,29106.750000,29295.900391,29295.560547,0
2019-07-30,29434.849609,29528.300781,28739.500000,28791.599609,28791.265625,0
2019-07-31,28575.449219,28974.199219,28537.000000,28876.000000,28875.664063,0
2019-08-01,28660.500000,28819.699219,28047.349609,28367.250000,28366.919922,0
2019-08-02,28224.250000,28541.199219,27937.550781,28204.949219,28204.621094,310300
2019-08-05,27841.199219,27866.550781,27389.500000,27648.050781,27647.728516,0
2019-08-06,27518.500000,28147.400391,27518.500000,28022.099609,28021.773438,0
2019-08-07,28053.849609,28175.550781,27641.849609,27702.050781,27701.728516,0
2019-08-08,27840.099609,28225.000000,27531.949219,28110.449219,28110.123047,0
2019-08-09,28293.650391,28602.199219,28254.699219,28431.900391,28431.570313,0
2019-08-13,28356.800781,28358.849609,27683.500000,27729.099609,27728.777344,0
2019-08-14,27885.500000,28104.599609,27729.400391,28019.199219,28018.873047,0
2019-08-16,27920.300781,28250.150391,27720.949219,28217.000000,28216.671875,0
2019-08-19,28331.250000,28468.900391,28146.500000,28186.099609,28185.771484,0
2019-08-20,28029.800781,28038.599609,27864.599609,27982.449219,27982.123047,0
2019-08-21,28021.000000,28098.900391,27666.199219,27719.050781,27718.728516,0
2019-08-22,27690.050781,27690.050781,26975.550781,27034.199219,27033.884766,0
2019-08-23,26835.349609,27207.300781,26560.599609,26958.650391,26958.337891,0
2019-08-26,27663.949219,27995.250000,26859.349609,27951.349609,27951.025391,0
2019-08-27,28106.300781,28277.699219,27960.800781,28126.150391,28125.824219,0
2019-08-28,28080.250000,28095.550781,27634.650391,27804.300781,27803.978516,0
2019-08-29,27694.949219,27719.050781,27239.949219,27305.199219,27304.882813,0
2019-08-30,27407.900391,27586.500000,27121.949219,27427.849609,27427.531250,0
2019-09-03,27239.199219,27247.050781,26742.599609,26824.150391,26823.837891,0
2019-09-04,26785.949219,27278.699219,26641.349609,27123.849609,27123.535156,0
2019-09-05,27086.949219,27243.949219,26815.400391,26919.699219,26919.386719,0
2019-09-06,26986.500000,27311.050781,26950.550781,27247.900391,27247.583984,0
2019-09-09,27240.349609,27565.550781,26993.900391,27504.650391,27504.330078,0
2019-09-11,27639.050781,27829.650391,27551.650391,27776.199219,27775.876953,0
2019-09-12,27870.800781,28062.300781,27764.699219,27818.500000,27818.175781,0
2019-09-13,27772.000000,28126.849609,27573.449219,28098.750000,28098.423828,0
2019-09-16,27868.000000,28066.699219,27798.849609,27855.000000,27854.675781,0
2019-09-17,27765.099609,27851.400391,27047.949219,27131.750000,27131.435547,0
2019-09-18,27304.699219,27414.449219,27088.800781,27172.650391,27172.333984,0
2019-09-19,27175.449219,27175.449219,26643.000000,26757.650391,26757.339844,0
2019-09-20,26878.650391,29418.949219,26727.550781,28981.550781,28981.214844,0
2019-09-23,30039.400391,30801.300781,29776.300781,30566.199219,30565.843750,0
2019-09-24,30432.000000,30668.099609,29889.550781,30183.099609,30182.748047,0
2019-09-25,30029.050781,30067.599609,29470.099609,29586.050781,29585.707031,0
2019-09-26,29640.550781,30718.349609,29627.000000,30002.599609,30002.250000,0
2019-09-27,29974.949219,30112.650391,29711.349609,29876.650391,29876.302734,0
2019-09-30,29674.800781,29754.400391,28943.449219,29103.150391,29102.812500,0
2019-10-01,29226.150391,29526.400391,28077.349609,28725.500000,28725.166016,1187300
2019-10-03,28606.699219,28769.099609,28240.800781,28414.099609,28413.769531,0
2019-10-04,28681.900391,28730.300781,27653.699219,27731.849609,27731.527344,0
2019-10-07,27909.900391,28185.150391,27568.349609,27767.550781,27767.228516,0
2019-10-09,27901.650391,28857.699219,27702.050781,28785.849609,28785.515625,0
2019-10-10,28542.949219,28552.750000,27914.150391,28013.449219,28013.123047,0
2019-10-11,28245.550781,28604.050781,27736.800781,28042.500000,28042.173828,0
2019-10-14,28238.500000,28553.400391,28043.250000,28181.949219,28181.621094,0
2019-10-15,28257.849609,28694.849609,28186.250000,28555.099609,28554.767578,0
2019-10-16,28689.449219,28759.349609,28305.400391,28538.800781,28538.468750,0
2019-10-17,28596.349609,29049.050781,28487.949219,28989.449219,28989.111328,0
2019-10-18,28954.800781,29249.500000,28864.099609,29120.250000,29119.912109,0
2019-10-22,29416.250000,29690.000000,29231.199219,29411.150391,29410.808594,0
2019-10-23,29478.849609,29643.800781,29214.050781,29459.599609,29459.257813,0
2019-10-24,29604.349609,29693.250000,28994.199219,29107.949219,29107.611328,0
2019-10-25,29228.650391,29452.099609,28923.800781,29395.949219,29395.607422,0
2019-10-27,null,null,null,null,null,null
2019-10-29,29527.599609,29997.650391,29385.449219,29873.050781,29872.703125,0
2019-10-30,30005.699219,30151.099609,29753.000000,29987.500000,29987.152344,0
2019-10-31,30168.650391,30415.650391,29987.150391,30066.250000,30065.900391,0
2019-11-01,30196.150391,30409.000000,30028.900391,30330.550781,30330.199219,0
2019-11-04,30415.900391,30607.050781,30227.250000,30333.099609,30332.746094,0
2019-11-05,30403.250000,30452.699219,30091.349609,30219.849609,30219.498047,0
2019-11-06,30225.199219,30699.000000,30013.650391,30609.599609,30609.244141,0
2019-11-07,30722.599609,30821.349609,30462.550781,30633.150391,30632.794922,364800
2019-11-08,30571.300781,31108.400391,30504.050781,30749.400391,30749.042969,0
2019-11-11,30664.650391,31205.199219,30625.800781,31115.550781,31115.189453,0
2019-11-13,31084.750000,31198.500000,30488.099609,30541.550781,30541.195313,0
2019-11-14,30615.800781,30789.199219,30338.349609,30749.949219,30749.591797,0
2019-11-15,30912.400391,31165.449219,30860.699219,31008.400391,31008.039063,0
2019-11-18,31036.800781,31203.550781,30901.849609,30992.099609,30991.740234,0
2019-11-19,31045.150391,31298.050781,30974.300781,31236.250000,31235.886719,0
2019-11-20,31292.349609,31471.650391,31205.550781,31353.849609,31353.484375,0
2019-11-21,31413.250000,31463.150391,31243.000000,31349.949219,31349.583984,0
2019-11-22,31389.599609,31394.199219,31055.199219,31111.599609,31111.238281,0
2019-11-25,31065.099609,31591.599609,31049.750000,31555.900391,31555.533203,0
2019-11-26,31692.849609,31850.349609,31465.849609,31718.349609,31717.980469,0
2019-11-27,31832.750000,31916.800781,31734.500000,31875.949219,31875.578125,0
2019-11-28,31981.699219,32157.050781,31905.900391,32122.949219,32122.576172,498300
2019-11-29,32074.150391,32086.949219,31770.800781,31946.099609,31945.728516,0
2019-12-02,32008.300781,32024.099609,31720.599609,31871.449219,31871.078125,0
2019-12-03,31920.099609,31936.599609,31502.949219,31613.349609,31612.982422,0
2019-12-04,31549.300781,32017.750000,31444.000000,31979.300781,31978.929688,516800
2019-12-05,32083.800781,32126.949219,31628.300781,31712.949219,31712.580078,393300
2019-12-06,31797.150391,31883.699219,31250.650391,31341.550781,31341.185547,485400
2019-12-09,31321.400391,31537.650391,31122.050781,31316.650391,31316.287109,494500
2019-12-10,31386.400391,31412.800781,31126.000000,31160.349609,31159.988281,505400
2019-12-11,31151.650391,31337.849609,30996.400391,31256.750000,31256.386719,815400
2019-12-12,31356.800781,31711.449219,31352.099609,31665.449219,31665.082031,529700
2019-12-13,31775.550781,32105.050781,31770.500000,32014.250000,32013.876953,390500
2019-12-16,32159.000000,32186.949219,31897.750000,31974.199219,31973.828125,306000
2019-12-17,32082.400391,32213.349609,31987.349609,32140.250000,32139.876953,259900
2019-12-18,32292.250000,32293.650391,32017.300781,32244.250000,32243.875000,258800
2019-12-19,32281.650391,32328.349609,32085.050781,32241.449219,32241.074219,436900
2019-12-20,32266.849609,32443.349609,32199.449219,32384.949219,32384.572266,535200
2019-12-23,32381.000000,32502.800781,32196.849609,32339.449219,32339.074219,391500
2019-12-24,32337.800781,32390.349609,32246.050781,32280.750000,32280.375000,330800
2019-12-26,32276.150391,32314.599609,31963.250000,31997.699219,31997.328125,339800
2019-12-27,32142.500000,32444.849609,32056.250000,32412.349609,32411.972656,332400
2019-12-30,32486.599609,32613.099609,32248.500000,32354.900391,32354.523438,0
2019-12-31,32345.949219,32345.949219,32108.750000,32161.650391,32161.277344,251400
2020-01-01,null,null,null,null,null,null
2020-01-02,32133.150391,32465.449219,32121.400391,32443.849609,32443.472656,253600
2020-01-03,32326.949219,32329.800781,31960.400391,32069.250000,32068.876953,217600
2020-01-06,31910.449219,31914.449219,31170.550781,31237.150391,31236.787109,256200
2020-01-07,31598.050781,31851.449219,31200.900391,31399.400391,31399.035156,294400
2020-01-08,30995.500000,31451.849609,30899.550781,31373.650391,31373.285156,304500
2020-01-09,31748.250000,32172.699219,31667.150391,32092.400391,32092.027344,308000
2020-01-10,32215.699219,32347.199219,31953.400391,32097.400391,32097.027344,444700
2020-01-13,32139.099609,32322.650391,32074.050781,32177.650391,32177.277344,291400
2020-01-14,32196.449219,32196.449219,31989.199219,32071.650391,32071.277344,438900
2020-01-15,31994.750000,32000.900391,31670.349609,31824.900391,31824.531250,545700
2020-01-16,31810.550781,31988.900391,31692.400391,31853.900391,31853.529297,253700
2020-01-17,31571.650391,31773.550781,31445.500000,31590.650391,31590.283203,308100
2020-01-20,31923.949219,31923.949219,31050.949219,31080.650391,31080.289063,282200
2020-01-21,30978.849609,31171.250000,30858.599609,30947.550781,30947.191406,227500
2020-01-22,31061.599609,31149.050781,30614.000000,30701.449219,30701.091797,200600
2020-01-23,30742.199219,31087.250000,30621.349609,31004.050781,31003.689453,343800
2020-01-24,31040.099609,31375.449219,30879.050781,31241.750000,31241.386719,424600
2020-01-27,31110.550781,31227.050781,30808.550781,30837.400391,30837.041016,309900
2020-01-28,30922.000000,31048.449219,30656.349609,30761.400391,30761.042969,239600
2020-01-29,30915.099609,31082.849609,30835.800781,30877.000000,30876.640625,268800
2020-01-30,30889.250000,30909.500000,30521.300781,30647.400391,30647.044922,328900
2020-01-31,30950.500000,31033.449219,30691.800781,30833.599609,30833.242188,333400
2020-02-03,29811.750000,30105.800781,29612.550781,30023.250000,30022.900391,337100
2020-02-04,30235.300781,30776.949219,30182.449219,30686.699219,30686.341797,336600
2020-02-05,30761.949219,31065.849609,30630.849609,31001.949219,31001.589844,427600
2020-02-06,31070.750000,31470.650391,30917.250000,31304.050781,31303.687500,334000
2020-02-07,31367.050781,31368.199219,31111.050781,31201.949219,31201.585938,254400
2020-02-10,31248.650391,31248.800781,30957.199219,31058.150391,31057.789063,239700
2020-02-11,31230.199219,31505.949219,31225.900391,31300.599609,31300.236328,198900
2020-02-12,31441.150391,31588.599609,31398.150391,31492.900391,31492.535156,226000
2020-02-13,31586.550781,31649.449219,31180.599609,31230.250000,31229.886719,303000
2020-02-14,31281.849609,31436.650391,30776.099609,30834.800781,30834.443359,341400
2020-02-17,30873.849609,30998.150391,30630.500000,30680.699219,30680.341797,0
2020-02-18,30661.500000,30692.750000,30252.449219,30562.500000,30562.144531,398900
2020-02-19,30905.000000,30947.150391,30606.150391,30838.199219,30837.839844,268800
2020-02-20,30862.300781,31085.300781,30702.449219,30942.849609,30942.490234,273100
2020-02-24,30666.349609,30702.150391,30428.000000,30455.099609,30454.746094,254200
2020-02-25,30517.000000,30610.699219,30329.949219,30432.699219,30432.345703,215900
2020-02-26,30279.949219,30515.349609,30131.750000,30306.849609,30306.498047,291000
2020-02-27,30270.000000,30271.949219,29914.150391,30187.000000,30186.648438,358000
2020-02-28,29501.550781,29564.099609,29051.500000,29147.150391,29146.812500,386900
2020-03-02,29701.000000,29791.150391,28571.699219,28868.400391,28868.064453,368300
2020-03-03,29012.550781,29285.349609,28749.550781,29177.050781,29176.710938,367300
2020-03-04,29252.949219,29273.650391,28125.150391,28653.699219,28653.365234,425800
2020-03-05,28830.300781,29134.300781,28535.599609,28815.349609,28815.015625,1075700
2020-03-06,27649.949219,28047.199219,27162.300781,27801.449219,27801.126953,1568100
2020-03-09,27031.449219,27091.599609,25923.400391,26462.599609,26462.292969,1059000
2020-03-11,26272.750000,26791.449219,26234.099609,26487.800781,26487.492188,723300
2020-03-12,25175.900391,25223.099609,23536.349609,23971.150391,23970.871094,760600
2020-03-13,22720.750000,25670.750000,21351.699219,25166.449219,25166.156250,783400
2020-03-16,24061.599609,24074.150391,23008.250000,23101.150391,23100.882813,481900
2020-03-17,23348.050781,23449.500000,22002.000000,22155.150391,22154.892578,537700
2020-03-18,22411.849609,22544.050781,20267.949219,20580.199219,20579.960938,875300
2020-03-19,19428.949219,21035.050781,18675.650391,20083.500000,20083.265625,476600
2020-03-20,19898.300781,20924.550781,19265.000000,20317.599609,20317.363281,501800
2020-03-23,18311.300781,18895.650391,16791.050781,16917.650391,16917.453125,307600
2020-03-24,17705.849609,17841.400391,16116.250000,17107.300781,17107.101563,391700
2020-03-25,16759.949219,18740.199219,16635.500000,18481.050781,18480.835938,394600
2020-03-26,18781.849609,20409.349609,18364.500000,19613.900391,19613.671875,482900
2020-03-27,20801.599609,21462.400391,19580.099609,19969.000000,19968.767578,539400
2020-03-30,19254.449219,19716.250000,18668.699219,18782.400391,18782.181641,327000
2020-03-31,19307.650391,19466.300781,18792.400391,19144.000000,19143.777344,309800
2020-04-01,19122.400391,19154.750000,18042.250000,18208.349609,18208.138672,274900
